drug-cell_line,max_e_distance,drug_organ
Trimetrexate_CVCL_1381,2.4887436289518066,Trimetrexate_Skin
Fumaric acid_CVCL_0028,2.586376792421348,Fumaric acid_Uterus
SBI-0640756_CVCL_0504,2.664602538424493,SBI-0640756_Bowel
Ponatinib_CVCL_1666,10.932429021441852,Ponatinib_Skin
ETC-206_CVCL_1666,3.861435034005925,ETC-206_Skin
L-Eflornithine (monohydrochloride)_CVCL_0179,3.300458755699914,L-Eflornithine (monohydrochloride)_Breast
Mifepristone_CVCL_0028,1.866750805031448,Mifepristone_Uterus
Cyclosporin A_CVCL_0397,2.5962995144944365,Cyclosporin A_Bowel
Canagliflozin_CVCL_0480,1.9900179833769247,Canagliflozin_Pancreas
Methyl aminolevulinate (hydrochloride)_CVCL_1666,3.246848678782719,Methyl aminolevulinate (hydrochloride)_Skin
Everolimus_CVCL_1715,5.844150270587722,Everolimus_CNS/Brain
Larotrectinib sulfate_CVCL_1125,2.00100525064094,Larotrectinib sulfate_Peripheral Nervous System
Indacaterol (maleate)_CVCL_0292,4.574976180394735,Indacaterol (maleate)_Bowel
Idoxuridine_CVCL_1693,4.872623593084771,Idoxuridine_Lung
Busulfan_CVCL_C466,1.6430159614492066,Busulfan_Pancreas
Fingolimod (hydrochloride)_CVCL_0359,6.334901492432358,Fingolimod (hydrochloride)_Bladder/Urinary Tract
Penfluridol_CVCL_1716,5.142770276069873,Penfluridol_Lung
Saquinavir_CVCL_0359,2.9779352693989374,Saquinavir_Bladder/Urinary Tract
Erythromycin_CVCL_0366,1.473997220839335,Erythromycin_Liver
Allopurinol_CVCL_0293,2.4560326302661686,Allopurinol_Uterus
Fingolimod (hydrochloride)_CVCL_0069,6.334901492432358,Fingolimod (hydrochloride)_Skin
Almonertinib (mesylate)_CVCL_0366,2.941434353213005,Almonertinib (mesylate)_Liver
Entrectinib_CVCL_1550,1.4905732895410235,Entrectinib_Lung
Rifaximin_CVCL_1577,3.033924258110936,Rifaximin_Lung
Malotilate_CVCL_1715,4.910032167777402,Malotilate_CNS/Brain
Berbamine_CVCL_0366,2.7266677424351524,Berbamine_Liver
Belzutifan_CVCL_0399,3.2423071127554373,Belzutifan_Bowel
Ligustrazine_CVCL_0028,3.772431186443985,Ligustrazine_Uterus
Flutamide_CVCL_0023,1.608701115756542,Flutamide_Lung
Gemfibrozil_CVCL_0366,2.053082648850292,Gemfibrozil_Liver
Pravastatin (sodium)_CVCL_1571,4.25944134153019,Pravastatin (sodium)_Lung
Atazanavir (sulfate)_CVCL_0334,4.317153884901778,Atazanavir (sulfate)_Pancreas
Nafamostat (mesylate)_CVCL_1094,2.1329474907810724,Nafamostat (mesylate)_Cervix
Anethole trithione_CVCL_1724,1.83405856148352,Anethole trithione_Bowel
Palmatine (chloride)_CVCL_0480,2.3099126395155967,Palmatine (chloride)_Pancreas
SBI-0640756_CVCL_0371,2.664602538424493,SBI-0640756_Esophagus/Stomach
Medroxyprogesterone acetate_CVCL_0152,4.930079273293959,Medroxyprogesterone acetate_Pancreas
Infigratinib_CVCL_0023,2.9277888977881297,Infigratinib_Lung
Goserelin (acetate)_CVCL_1517,1.2912083660988625,Goserelin (acetate)_Lung
Acetohexamide_CVCL_1724,3.0005606032148577,Acetohexamide_Bowel
Gallic acid (hydrate)_CVCL_0332,2.928544766141389,Gallic acid (hydrate)_Breast
TAK-733_CVCL_1577,6.460485219482511,TAK-733_Lung
Gallic acid_CVCL_0428,2.041616896508544,Gallic acid_Pancreas
Menadione_CVCL_0371,2.547667634140403,Menadione_Esophagus/Stomach
TAK-733_CVCL_1055,6.460485219482511,TAK-733_Lung
Terfenadine_CVCL_1056,2.115032844156936,Terfenadine_Kidney
Tofacitinib_CVCL_1635,5.221181962791185,Tofacitinib_Pancreas
Gemcitabine_CVCL_1716,6.975643239054854,Gemcitabine_Lung
Zileuton_CVCL_1724,1.5083738356346608,Zileuton_Bowel
Phenylephrine (hydrochloride)_CVCL_0334,3.417951101231644,Phenylephrine (hydrochloride)_Pancreas
Palmatine (chloride)_CVCL_0371,2.3099126395155967,Palmatine (chloride)_Esophagus/Stomach
Fenofibrate_CVCL_0028,2.2951630685328546,Fenofibrate_Uterus
Penfluridol_CVCL_1119,5.142770276069873,Penfluridol_Pancreas
Oxaprozin_CVCL_0293,2.4795929493136057,Oxaprozin_Uterus
Dimethyl fumarate_CVCL_0397,2.630470337915918,Dimethyl fumarate_Bowel
Tofacitinib (citrate)_CVCL_0099,2.199060362721408,Tofacitinib (citrate)_Esophagus/Stomach
Flumatinib (mesylate)_CVCL_1239,1.9520184933223768,Flumatinib (mesylate)_CNS/Brain
Pimitespib_CVCL_0152,5.963836030708286,Pimitespib_Pancreas
(S)-Crizotinib_CVCL_1731,2.207750143246823,(S)-Crizotinib_Lung
MK-3903_CVCL_1716,4.768448460069539,MK-3903_Lung
Entrectinib_CVCL_0152,1.4905732895410235,Entrectinib_Pancreas
Torkinib_CVCL_1098,7.933739177892537,Torkinib_Liver
Busulfan_CVCL_1239,1.6346687401678643,Busulfan_CNS/Brain
S-Adenosyl-L-methionine (disulfate tosylate)_CVCL_0428,2.2157530365144247,S-Adenosyl-L-methionine (disulfate tosylate)_Pancreas
Salicylic acid_CVCL_1517,1.8152261364312603,Salicylic acid_Lung
Docetaxel (Trihydrate)_CVCL_0069,4.262935347460122,Docetaxel (Trihydrate)_Skin
Azithromycin (hydrate)_CVCL_1517,1.6580979959489095,Azithromycin (hydrate)_Lung
Trimetrexate_CVCL_1495,2.4887436289518066,Trimetrexate_Lung
Tazarotene_CVCL_0359,2.0464633548942146,Tazarotene_Bladder/Urinary Tract
(S)-Crizotinib_CVCL_C466,2.171128214657248,(S)-Crizotinib_Pancreas
(S)-Crizotinib_CVCL_1119,2.207750143246823,(S)-Crizotinib_Pancreas
Bosentan (hydrate)_CVCL_1716,3.291855023438707,Bosentan (hydrate)_Lung
Osimertinib (mesylate)_CVCL_0293,1.8618614585273927,Osimertinib (mesylate)_Uterus
Megestrol_CVCL_1547,3.516135879497897,Megestrol_Lung
Zileuton_CVCL_0397,1.5083738356346608,Zileuton_Bowel
Canagliflozin (hemihydrate)_CVCL_0069,2.280069981847687,Canagliflozin (hemihydrate)_Skin
Larotrectinib_CVCL_1239,1.8305949428297528,Larotrectinib_CNS/Brain
Dihydroartemisinin_CVCL_0546,3.1264565578181127,Dihydroartemisinin_Bowel
(S)-Crizotinib_CVCL_1495,2.207750143246823,(S)-Crizotinib_Lung
Crizotinib (hydrochloride)_CVCL_0504,2.2423178620801547,Crizotinib (hydrochloride)_Bowel
Artemether_CVCL_1094,1.673623445405072,Artemether_Cervix
Cilostazol_CVCL_0218,3.5825241100951963,Cilostazol_Bowel
Canagliflozin_CVCL_1495,1.9900179833769247,Canagliflozin_Lung
Bosentan (hydrate)_CVCL_1478,6.5879552664011065,Bosentan (hydrate)_Lung
Pemetrexed_CVCL_0023,2.6683351532294104,Pemetrexed_Lung
"Dapagliflozin ((2S)-1,2-propanediol, hydrate)_CVCL_0069",2.419229949398286,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)_Skin"
Berbamine (dihydrochloride)_CVCL_1055,2.823566007667248,Berbamine (dihydrochloride)_Lung
AZD2858_CVCL_1550,6.203934211710237,AZD2858_Lung
Nafamostat (mesylate)_CVCL_0131,2.1329474907810724,Nafamostat (mesylate)_CNS/Brain
DTP3_CVCL_0546,1.7413566244386054,DTP3_Bowel
Pentamidine (isethionate)_CVCL_0428,2.1909414542427266,Pentamidine (isethionate)_Pancreas
Tazarotene_CVCL_1056,2.0464633548942146,Tazarotene_Kidney
OTS514_CVCL_1724,2.8352247805068966,OTS514_Bowel
Temsirolimus_CVCL_1239,4.72545309278922,Temsirolimus_CNS/Brain
Bosentan (hydrate)_CVCL_0131,6.5879552664011065,Bosentan (hydrate)_CNS/Brain
Bosentan (hydrate)_CVCL_0099,6.5879552664011065,Bosentan (hydrate)_Esophagus/Stomach
Tubulin inhibitor 6_CVCL_0332,2.229405083624826,Tubulin inhibitor 6_Breast
palbociclib_CVCL_1635,4.338649741699513,palbociclib_Pancreas
Amsacrine_CVCL_0546,2.1706716180225785,Amsacrine_Bowel
Flutamide_CVCL_0428,1.608701115756542,Flutamide_Pancreas
Talc_CVCL_1119,2.204989306233367,Talc_Pancreas
Capivasertib_CVCL_0131,2.67757338423759,Capivasertib_CNS/Brain
Larotrectinib sulfate_CVCL_1285,2.00100525064094,Larotrectinib sulfate_Lung
DTP3_CVCL_0359,1.7413566244386054,DTP3_Bladder/Urinary Tract
Torkinib_CVCL_0099,9.285198671862862,Torkinib_Esophagus/Stomach
APTO-253_CVCL_0371,1.8001132404670344,APTO-253_Esophagus/Stomach
Berbamine_CVCL_0218,2.7266677424351524,Berbamine_Bowel
Rucaparib (phosphate)_CVCL_0023,1.3017122121801847,Rucaparib (phosphate)_Lung
Almonertinib (mesylate)_CVCL_0218,2.941434353213005,Almonertinib (mesylate)_Bowel
Dorzolamide (hydrochloride)_CVCL_0292,3.150849683160944,Dorzolamide (hydrochloride)_Bowel
NG25_CVCL_0099,11.307034362477124,NG25_Esophagus/Stomach
venetoclax_CVCL_0179,12.48274519374306,venetoclax_Breast
Altretamine_CVCL_1381,4.77008699301016,Altretamine_Skin
Irinotecan (hydrochloride)_CVCL_0397,6.2012209193181365,Irinotecan (hydrochloride)_Bowel
SBI-0640756_CVCL_1571,2.9560103754134097,SBI-0640756_Lung
Tranilast_CVCL_0099,3.2568480867224245,Tranilast_Esophagus/Stomach
Berbamine (dihydrochloride)_CVCL_0028,2.823566007667248,Berbamine (dihydrochloride)_Uterus
Pravastatin (sodium)_CVCL_0504,4.25944134153019,Pravastatin (sodium)_Bowel
Daptomycin_CVCL_C466,5.475359138969424,Daptomycin_Pancreas
Vandetanib_CVCL_1717,2.1198737876724127,Vandetanib_Bowel
Lopinavir_CVCL_1478,4.415334094781436,Lopinavir_Lung
Belumosudil_CVCL_1666,4.644858527758977,Belumosudil_Skin
Lucanthone_CVCL_1531,2.965373874807991,Lucanthone_Lung
Anethole trithione_CVCL_1547,1.8137581024133065,Anethole trithione_Lung
Pyridoxine_CVCL_0131,1.8201734337841096,Pyridoxine_CNS/Brain
Clonidine (hydrochloride)_CVCL_1724,3.3289006413270936,Clonidine (hydrochloride)_Bowel
Irinotecan (hydrochloride)_CVCL_1495,6.2012209193181365,Irinotecan (hydrochloride)_Lung
Almonertinib (mesylate)_CVCL_0099,2.941434353213005,Almonertinib (mesylate)_Esophagus/Stomach
AZD-8055_CVCL_0028,4.134136990866091,AZD-8055_Uterus
Lenalidomide (hemihydrate)_CVCL_1716,2.4186803520335776,Lenalidomide (hemihydrate)_Lung
Everolimus_CVCL_1381,2.8292977764331653,Everolimus_Skin
Mifepristone_CVCL_0371,1.866750805031448,Mifepristone_Esophagus/Stomach
Fenofibrate_CVCL_1125,2.2951630685328546,Fenofibrate_Peripheral Nervous System
Darolutamide_CVCL_1547,2.376097431975833,Darolutamide_Lung
Acetazolamide_CVCL_1547,2.859125737387691,Acetazolamide_Lung
Nevirapine_CVCL_0480,3.394709348519637,Nevirapine_Pancreas
Fumaric acid_CVCL_0332,2.586376792421348,Fumaric acid_Breast
L-Thyroxine (sodium salt pentahydrate)_CVCL_1577,1.785618393730335,L-Thyroxine (sodium salt pentahydrate)_Lung
Dexamethasone_CVCL_1056,2.5167702622843464,Dexamethasone_Kidney
Irinotecan (hydrochloride)_CVCL_0069,6.2012209193181365,Irinotecan (hydrochloride)_Skin
Cytarabine_CVCL_0218,5.369769043354088,Cytarabine_Bowel
Delamanid_CVCL_1125,1.561905502906967,Delamanid_Peripheral Nervous System
Crizotinib (hydrochloride)_CVCL_1119,2.2423178620801547,Crizotinib (hydrochloride)_Pancreas
Oxaliplatin_CVCL_1285,1.1084342666149194,Oxaliplatin_Lung
Quinidine (15% dihydroquinidine)_CVCL_0480,2.4555961645909363,Quinidine (15% dihydroquinidine)_Pancreas
Clofarabine_CVCL_0480,2.38557671422157,Clofarabine_Pancreas
L-Thyroxine (sodium salt pentahydrate)_CVCL_1717,3.4153126721471736,L-Thyroxine (sodium salt pentahydrate)_Bowel
Oxaliplatin_CVCL_1531,1.1084342666149194,Oxaliplatin_Lung
Entrectinib_CVCL_0480,2.210006146181001,Entrectinib_Pancreas
Volasertib_CVCL_1635,2.223728557199955,Volasertib_Pancreas
Tucatinib_CVCL_1055,2.9324740190454506,Tucatinib_Lung
Carbamazepine_CVCL_1478,1.2072194115588406,Carbamazepine_Lung
Lactate (calcium)_CVCL_1571,1.1076850506763662,Lactate (calcium)_Lung
DTP3_CVCL_1547,4.078133542453639,DTP3_Lung
Pioglitazone_CVCL_0152,2.283799594784039,Pioglitazone_Pancreas
Erlotinib_CVCL_1094,2.3065830487799595,Erlotinib_Cervix
Daidzin_CVCL_0480,2.541762577302185,Daidzin_Pancreas
Belumosudil (mesylate)_CVCL_0428,2.8817478633075755,Belumosudil (mesylate)_Pancreas
Verapamil_CVCL_0504,4.159096350317046,Verapamil_Bowel
LY2090314_CVCL_1478,3.612470120430352,LY2090314_Lung
Pravastatin (sodium)_CVCL_0069,4.25944134153019,Pravastatin (sodium)_Skin
Nafamostat (mesylate)_CVCL_0028,1.1070186958023085,Nafamostat (mesylate)_Uterus
Ixazomib_CVCL_1239,4.619357184836217,Ixazomib_CNS/Brain
Talc_CVCL_0459,2.204989306233367,Talc_Lung
Phenylephrine (hydrochloride)_CVCL_1119,3.417951101231644,Phenylephrine (hydrochloride)_Pancreas
Cytarabine_CVCL_1125,5.369769043354088,Cytarabine_Peripheral Nervous System
palbociclib_CVCL_1724,2.623716807067442,palbociclib_Bowel
Neratinib_CVCL_0069,2.153034414768369,Neratinib_Skin
Orlistat_CVCL_0099,2.586934959357352,Orlistat_Esophagus/Stomach
Ropivacaine (hydrochloride monohydrate)_CVCL_1125,6.583059502221307,Ropivacaine (hydrochloride monohydrate)_Peripheral Nervous System
Pentoxifylline_CVCL_0293,3.4409579700906043,Pentoxifylline_Uterus
Capivasertib_CVCL_0428,2.67757338423759,Capivasertib_Pancreas
Glycyrrhizic acid_CVCL_0546,10.189837211061391,Glycyrrhizic acid_Bowel
Darolutamide_CVCL_0546,2.516895438582992,Darolutamide_Bowel
Larotrectinib_CVCL_1285,1.8305949428297528,Larotrectinib_Lung
Nafamostat (mesylate)_CVCL_1731,2.1329474907810724,Nafamostat (mesylate)_Lung
Rifaximin_CVCL_1495,3.033924258110936,Rifaximin_Lung
Vemurafenib_CVCL_0334,4.242398329040782,Vemurafenib_Pancreas
Lenalidomide (hemihydrate)_CVCL_1119,1.7745228780220073,Lenalidomide (hemihydrate)_Pancreas
Gemcitabine_CVCL_1731,6.975643239054854,Gemcitabine_Lung
Talc_CVCL_0504,2.204989306233367,Talc_Bowel
Ropivacaine (hydrochloride monohydrate)_CVCL_0069,6.583059502221307,Ropivacaine (hydrochloride monohydrate)_Skin
Medroxyprogesterone acetate_CVCL_1097,4.930079273293959,Medroxyprogesterone acetate_Skin
Canagliflozin (hemihydrate)_CVCL_0397,2.280069981847687,Canagliflozin (hemihydrate)_Bowel
Flutamide_CVCL_0292,1.608701115756542,Flutamide_Bowel
Malotilate_CVCL_1635,2.318958084880503,Malotilate_Pancreas
Saquinavir_CVCL_0069,2.167095944082498,Saquinavir_Skin
Acetohexamide_CVCL_C466,3.0005606032148577,Acetohexamide_Pancreas
Terfenadine_CVCL_0320,2.115032844156936,Terfenadine_Bowel
Vilanterol_CVCL_1724,4.936919004504274,Vilanterol_Bowel
Loperamide (hydrochloride)_CVCL_0131,4.224732889009335,Loperamide (hydrochloride)_CNS/Brain
Betamethasone dipropionate_CVCL_0366,1.7205266634278509,Betamethasone dipropionate_Liver
Vemurafenib_CVCL_1693,4.242398329040782,Vemurafenib_Lung
Lenalidomide (hemihydrate)_CVCL_0397,2.4186803520335776,Lenalidomide (hemihydrate)_Bowel
Retinoic acid_CVCL_1495,1.2858117400989793,Retinoic acid_Lung
Anethole trithione_CVCL_0504,1.83405856148352,Anethole trithione_Bowel
Larotrectinib_CVCL_1517,1.8305949428297528,Larotrectinib_Lung
Artesunate_CVCL_1517,3.203786392516714,Artesunate_Lung
Daidzin_CVCL_0397,2.541762577302185,Daidzin_Bowel
Bestatin (hydrochloride)_CVCL_1119,1.748791772420283,Bestatin (hydrochloride)_Pancreas
Acetohexamide_CVCL_1381,3.0005606032148577,Acetohexamide_Skin
L-Eflornithine (monohydrochloride)_CVCL_0293,3.300458755699914,L-Eflornithine (monohydrochloride)_Uterus
Quinidine (15% dihydroquinidine)_CVCL_1097,2.8358189175379387,Quinidine (15% dihydroquinidine)_Skin
Orlistat_CVCL_1495,2.586934959357352,Orlistat_Lung
Irinotecan_CVCL_1531,1.400287921232939,Irinotecan_Lung
Ferulic acid_CVCL_0504,3.891618753190436,Ferulic acid_Bowel
Pemigatinib_CVCL_0428,1.6984243226300269,Pemigatinib_Pancreas
APTO-253_CVCL_0293,3.062878173074989,APTO-253_Uterus
Benproperine (phosphate)_CVCL_0320,3.38060003678504,Benproperine (phosphate)_Bowel
Clobetasol propionate_CVCL_1239,2.911379637908506,Clobetasol propionate_CNS/Brain
Temuterkib_CVCL_1715,14.594178494502357,Temuterkib_CNS/Brain
Crizotinib (hydrochloride)_CVCL_0366,2.2423178620801547,Crizotinib (hydrochloride)_Liver
Nafamostat (mesylate)_CVCL_1056,2.1329474907810724,Nafamostat (mesylate)_Kidney
Ropivacaine (hydrochloride monohydrate)_CVCL_0334,6.583059502221307,Ropivacaine (hydrochloride monohydrate)_Pancreas
Ciclopirox_CVCL_0069,2.145137749020309,Ciclopirox_Skin
Busulfan_CVCL_1517,1.6346687401678643,Busulfan_Lung
Osimertinib (mesylate)_CVCL_0397,1.8618614585273927,Osimertinib (mesylate)_Bowel
Tolcapone_CVCL_1517,1.3486150852890786,Tolcapone_Lung
MK-8353_CVCL_1125,2.5003153704808163,MK-8353_Peripheral Nervous System
Ponatinib_CVCL_1055,10.932429021441852,Ponatinib_Lung
Fluvoxamine_CVCL_1724,2.59759689704914,Fluvoxamine_Bowel
Gallic acid (hydrate)_CVCL_1119,1.599407402412787,Gallic acid (hydrate)_Pancreas
Fumaric acid_CVCL_0179,2.586376792421348,Fumaric acid_Breast
Ritonavir_CVCL_1495,2.6814884620178807,Ritonavir_Lung
Talc_CVCL_C466,1.4641334956403078,Talc_Pancreas
Fingolimod (hydrochloride)_CVCL_1119,6.334901492432358,Fingolimod (hydrochloride)_Pancreas
Pimozide_CVCL_1517,2.0587251659981707,Pimozide_Lung
Lactate (calcium)_CVCL_0459,4.419268188425706,Lactate (calcium)_Lung
Aspirin_CVCL_1577,1.098066041036521,Aspirin_Lung
Bimatoprost_CVCL_0359,5.11820084427648,Bimatoprost_Bladder/Urinary Tract
Mebendazole_CVCL_1724,2.303418409899546,Mebendazole_Bowel
Tirabrutinib (hydrochloride)_CVCL_0320,2.3182454512565585,Tirabrutinib (hydrochloride)_Bowel
Afatinib_CVCL_1716,4.365634120050565,Afatinib_Lung
Erythromycin_CVCL_0028,1.473997220839335,Erythromycin_Uterus
Loperamide (hydrochloride)_CVCL_0028,4.224732889009335,Loperamide (hydrochloride)_Uterus
Megestrol_CVCL_1635,3.516135879497897,Megestrol_Pancreas
Apalutamide_CVCL_0334,3.07439617093204,Apalutamide_Pancreas
Tazarotene_CVCL_1478,2.0464633548942146,Tazarotene_Lung
Osimertinib (mesylate)_CVCL_1547,2.41448252640011,Osimertinib (mesylate)_Lung
Tranilast_CVCL_1097,3.2568480867224245,Tranilast_Skin
Larotrectinib_CVCL_0023,1.8305949428297528,Larotrectinib_Lung
Ranolazine_CVCL_1097,1.5610312517698937,Ranolazine_Skin
Atazanavir (sulfate)_CVCL_0359,4.317153884901778,Atazanavir (sulfate)_Bladder/Urinary Tract
Mozavaptan_CVCL_0023,1.8740295336202435,Mozavaptan_Lung
Indacaterol (maleate)_CVCL_1550,4.574976180394735,Indacaterol (maleate)_Lung
Sunitinib_CVCL_0131,3.880960216226905,Sunitinib_CNS/Brain
Capmatinib_CVCL_1056,3.639917601481608,Capmatinib_Kidney
Benproperine (phosphate)_CVCL_0334,3.38060003678504,Benproperine (phosphate)_Pancreas
Rapamycin_CVCL_1715,4.827473302282161,Rapamycin_CNS/Brain
Crizotinib (hydrochloride)_CVCL_0293,2.2423178620801547,Crizotinib (hydrochloride)_Uterus
AT7519_CVCL_1531,1.506232974084483,AT7519_Lung
Gemcitabine_CVCL_1715,6.975643239054854,Gemcitabine_CNS/Brain
Erythromycin_CVCL_1381,1.473997220839335,Erythromycin_Skin
Anethole trithione_CVCL_0320,1.8137581024133065,Anethole trithione_Bowel
Ponatinib_CVCL_0480,10.932429021441852,Ponatinib_Pancreas
Afatinib_CVCL_1693,4.365634120050565,Afatinib_Lung
5-Azacytidine_CVCL_1495,1.477040808413438,5-Azacytidine_Lung
Piroxicam_CVCL_0480,6.348851806788723,Piroxicam_Pancreas
Vandetanib_CVCL_1094,2.1198737876724127,Vandetanib_Cervix
Torkinib_CVCL_0546,9.285198671862862,Torkinib_Bowel
Daidzin_CVCL_0359,2.541762577302185,Daidzin_Bladder/Urinary Tract
Orlistat_CVCL_1097,2.586934959357352,Orlistat_Skin
Diammonium Glycyrrhizinate_CVCL_1517,1.484182885754023,Diammonium Glycyrrhizinate_Lung
Gemcitabine_CVCL_C466,6.975643239054854,Gemcitabine_Pancreas
MK-8353_CVCL_1381,1.9761742606230737,MK-8353_Skin
Erythromycin_CVCL_1517,1.473997220839335,Erythromycin_Lung
APTO-253_CVCL_0069,3.062878173074989,APTO-253_Skin
Pravastatin (sodium)_CVCL_0334,4.25944134153019,Pravastatin (sodium)_Pancreas
Entrectinib_CVCL_0293,1.4905732895410235,Entrectinib_Uterus
AZD2858_CVCL_0152,6.203934211710237,AZD2858_Pancreas
Cilostazol_CVCL_1055,3.5825241100951963,Cilostazol_Lung
AZD-8055_CVCL_0332,2.1165430740324744,AZD-8055_Breast
L-Thyroxine (sodium salt pentahydrate)_CVCL_0332,3.4153126721471736,L-Thyroxine (sodium salt pentahydrate)_Breast
Mifepristone_CVCL_0480,1.866750805031448,Mifepristone_Pancreas
Trimetrexate_CVCL_0320,2.4887436289518066,Trimetrexate_Bowel
Menadione_CVCL_1531,1.0929947177013162,Menadione_Lung
Nafamostat (mesylate)_CVCL_1550,2.1329474907810724,Nafamostat (mesylate)_Lung
Benproperine (phosphate)_CVCL_0152,3.38060003678504,Benproperine (phosphate)_Pancreas
Benproperine (phosphate)_CVCL_0179,3.38060003678504,Benproperine (phosphate)_Breast
Fenofibrate_CVCL_0179,2.2951630685328546,Fenofibrate_Breast
Fingolimod (hydrochloride)_CVCL_1285,6.334901492432358,Fingolimod (hydrochloride)_Lung
Clopidogrel_CVCL_1094,3.384195596746167,Clopidogrel_Cervix
IQ 1_CVCL_1125,2.730887285983222,IQ 1_Peripheral Nervous System
L-Eflornithine (monohydrochloride)_CVCL_0292,2.6922566316004577,L-Eflornithine (monohydrochloride)_Bowel
Capivasertib_CVCL_0459,2.67757338423759,Capivasertib_Lung
Citalopram (hydrobromide)_CVCL_0459,1.6627271076168937,Citalopram (hydrobromide)_Lung
Bimatoprost_CVCL_1056,5.11820084427648,Bimatoprost_Kidney
Benproperine (phosphate)_CVCL_1098,3.38060003678504,Benproperine (phosphate)_Liver
Macitentan_CVCL_0359,2.853936206068779,Macitentan_Bladder/Urinary Tract
Tirabrutinib (hydrochloride)_CVCL_1716,2.3182454512565585,Tirabrutinib (hydrochloride)_Lung
Delamanid_CVCL_1239,1.931328302217068,Delamanid_CNS/Brain
Fenofibrate_CVCL_0480,2.2951630685328546,Fenofibrate_Pancreas
Oxaliplatin_CVCL_1577,1.1790166263189636,Oxaliplatin_Lung
Bimatoprost_CVCL_0397,5.11820084427648,Bimatoprost_Bowel
OTS514_CVCL_1055,2.8352247805068966,OTS514_Lung
L-Eflornithine (monohydrochloride)_CVCL_1119,2.6922566316004577,L-Eflornithine (monohydrochloride)_Pancreas
Bestatin_CVCL_1666,3.670508387929708,Bestatin_Skin
Phenylephrine (hydrochloride)_CVCL_1097,3.417951101231644,Phenylephrine (hydrochloride)_Skin
Verapamil_CVCL_1666,4.159096350317046,Verapamil_Skin
Fluvoxamine (maleate)_CVCL_0332,1.5294358568109203,Fluvoxamine (maleate)_Breast
Glasdegib_CVCL_0459,2.3807897510718306,Glasdegib_Lung
Tolmetin_CVCL_0480,1.9722328865012864,Tolmetin_Pancreas
"Dapagliflozin ((2S)-1,2-propanediol, hydrate)_CVCL_1547",2.419229949398286,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)_Lung"
Captopril_CVCL_1724,3.153364975498482,Captopril_Bowel
Darinaparsin_CVCL_0320,2.0501788385287183,Darinaparsin_Bowel
Sulfisoxazole_CVCL_1715,4.383141577943196,Sulfisoxazole_CNS/Brain
Dexamethasone_CVCL_1731,2.5167702622843464,Dexamethasone_Lung
Clopidogrel_CVCL_0320,3.384195596746167,Clopidogrel_Bowel
Flumatinib (mesylate)_CVCL_1097,1.9520184933223768,Flumatinib (mesylate)_Skin
BI-3406_CVCL_1098,4.999821708926179,BI-3406_Liver
Doxycycline (monohydrate)_CVCL_1666,4.660657433258304,Doxycycline (monohydrate)_Skin
Darolutamide_CVCL_0179,2.516895438582992,Darolutamide_Breast
Dimethyl fumarate_CVCL_0399,2.630470337915918,Dimethyl fumarate_Bowel
Vemurafenib_CVCL_0504,4.242398329040782,Vemurafenib_Bowel
Everolimus_CVCL_C466,5.844150270587722,Everolimus_Pancreas
Phenytoin (sodium)_CVCL_1731,2.391344020349619,Phenytoin (sodium)_Lung
Amsacrine_CVCL_0028,2.1706716180225785,Amsacrine_Uterus
Fluvoxamine_CVCL_1731,2.59759689704914,Fluvoxamine_Lung
Vilanterol_CVCL_0399,2.8949061887252263,Vilanterol_Bowel
Daidzin_CVCL_C466,2.541762577302185,Daidzin_Pancreas
Doxycycline (monohydrate)_CVCL_1097,4.660657433258304,Doxycycline (monohydrate)_Skin
Canagliflozin_CVCL_0334,1.9900179833769247,Canagliflozin_Pancreas
Dorzolamide (hydrochloride)_CVCL_1098,3.150849683160944,Dorzolamide (hydrochloride)_Liver
Cytarabine_CVCL_1693,5.369769043354088,Cytarabine_Lung
Malotilate_CVCL_1119,2.318958084880503,Malotilate_Pancreas
Allantoin_CVCL_0459,1.0872128476129488,Allantoin_Lung
(S)-Crizotinib_CVCL_1547,2.171128214657248,(S)-Crizotinib_Lung
Berbamine_CVCL_1731,2.7266677424351524,Berbamine_Lung
DT-061_CVCL_1055,3.5354807832923267,DT-061_Lung
Acetohexamide_CVCL_0320,3.0005606032148577,Acetohexamide_Bowel
Bosentan (hydrate)_CVCL_1635,6.5879552664011065,Bosentan (hydrate)_Pancreas
olaparib_CVCL_0152,5.652312672635549,olaparib_Pancreas
Fumaric acid_CVCL_0397,2.586376792421348,Fumaric acid_Bowel
L-Eflornithine (monohydrochloride)_CVCL_0099,2.6922566316004577,L-Eflornithine (monohydrochloride)_Esophagus/Stomach
Daidzin_CVCL_0131,2.541762577302185,Daidzin_CNS/Brain
Cyclosporin A_CVCL_0334,2.5962995144944365,Cyclosporin A_Pancreas
Cabozantinib (S-malate)_CVCL_0152,2.4440444188746326,Cabozantinib (S-malate)_Pancreas
Tolcapone_CVCL_1239,1.3486150852890786,Tolcapone_CNS/Brain
Penfluridol_CVCL_1731,5.142770276069873,Penfluridol_Lung
Ponatinib_CVCL_0459,4.349095781484181,Ponatinib_Lung
Phenylephrine (hydrochloride)_CVCL_0179,1.9306409223542964,Phenylephrine (hydrochloride)_Breast
Glasdegib_CVCL_0152,2.3807897510718306,Glasdegib_Pancreas
